Dec 14 04:41:43.854 INFO configured Copa, delta_mode: Auto, default_delta: 0.25, init_cwnd: 0, ipc: netlink
Dec 14 04:41:43.854 INFO starting CCP, ipc: netlink, algorithm: copa
Dec 14 04:42:56.647 DEBG creating new flow, dst_port: 20756, dst_ip: 16793700, src_port: 46823, src_ip: 67125348, mss: 1448, init_cwnd: 14480, sid: 1
Dec 14 04:42:56.648 INFO starting copa flow, sock_id: 1
Dec 14 04:42:57.031 DEBG got ack, report_interval: 3018656382057, mode: const, velocity: 1, base_rtt: 125240, min_rtt: 125240, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 10, acked(pkts): 1
Dec 14 04:43:35.089 DEBG got ack, report_interval: 56608, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 143, acked(pkts): 0
Dec 14 04:43:35.146 DEBG got ack, report_interval: 57237, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 142894, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 140, acked(pkts): 113
Dec 14 04:43:35.202 DEBG got ack, report_interval: 56054, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 140, acked(pkts): 0
Dec 14 04:43:35.259 DEBG got ack, report_interval: 57243, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 139583, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 134, acked(pkts): 114
Dec 14 04:43:35.316 DEBG got ack, report_interval: 56964, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 134, acked(pkts): 0
Dec 14 04:43:35.373 DEBG got ack, report_interval: 56662, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 136399, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 127, acked(pkts): 113
Dec 14 04:43:35.429 DEBG got ack, report_interval: 55881, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 127, acked(pkts): 0
Dec 14 04:43:35.485 DEBG got ack, report_interval: 56119, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 131916, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 120, acked(pkts): 112
Dec 14 04:43:35.542 DEBG got ack, report_interval: 57103, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 120, acked(pkts): 0
Dec 14 04:43:35.599 DEBG got ack, report_interval: 57260, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 123843, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 105, acked(pkts): 115
Dec 14 04:43:35.654 DEBG got ack, report_interval: 55273, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 105, acked(pkts): 0
Dec 14 04:43:35.710 DEBG got ack, report_interval: 55353, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 117254, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 89, acked(pkts): 110
Dec 14 04:43:35.766 DEBG got ack, report_interval: 55884, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 89, acked(pkts): 0
Dec 14 04:43:35.821 DEBG got ack, report_interval: 55546, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 108059, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 93, acked(pkts): 105
Dec 14 04:43:35.877 DEBG got ack, report_interval: 55590, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 93, acked(pkts): 0
Dec 14 04:43:35.933 DEBG got ack, report_interval: 56370, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 108071, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 97, acked(pkts): 88
Dec 14 04:43:35.990 DEBG got ack, report_interval: 56484, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 97, acked(pkts): 0
Dec 14 04:43:36.046 DEBG got ack, report_interval: 56614, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 108143, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 101, acked(pkts): 94
Dec 14 04:43:36.102 DEBG got ack, report_interval: 55579, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 101, acked(pkts): 0
Dec 14 04:43:36.158 DEBG got ack, report_interval: 55666, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 108539, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 104, acked(pkts): 96
Dec 14 04:43:36.214 DEBG got ack, report_interval: 56291, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 104, acked(pkts): 0
Dec 14 04:43:36.270 DEBG got ack, report_interval: 56234, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 109083, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 108, acked(pkts): 101
Dec 14 04:43:36.326 DEBG got ack, report_interval: 55674, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 108, acked(pkts): 0
Dec 14 04:43:36.382 DEBG got ack, report_interval: 56064, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 107991, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 104
Dec 14 04:43:36.438 DEBG got ack, report_interval: 56317, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 0
Dec 14 04:43:36.495 DEBG got ack, report_interval: 56499, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 108043, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 119, acked(pkts): 108
Dec 14 04:43:36.551 DEBG got ack, report_interval: 56012, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 119, acked(pkts): 0
Dec 14 04:43:36.607 DEBG got ack, report_interval: 55934, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 109388, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 127, acked(pkts): 112
Dec 14 04:43:36.663 DEBG got ack, report_interval: 56205, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 127, acked(pkts): 0
Dec 14 04:43:36.719 DEBG got ack, report_interval: 56018, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 110810, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 141, acked(pkts): 112
Dec 14 04:43:36.775 DEBG got ack, report_interval: 55518, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 141, acked(pkts): 0
Dec 14 04:43:36.830 DEBG got ack, report_interval: 55935, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 117958, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 138, acked(pkts): 112
Dec 14 04:43:36.886 DEBG got ack, report_interval: 55944, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 138, acked(pkts): 0
Dec 14 04:43:36.943 DEBG got ack, report_interval: 55676, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 125825, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 134, acked(pkts): 111
Dec 14 04:43:36.998 DEBG got ack, report_interval: 56012, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 134, acked(pkts): 0
Dec 14 04:43:37.055 DEBG got ack, report_interval: 57001, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 134812, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 131, acked(pkts): 114
Dec 14 04:43:37.111 DEBG got ack, report_interval: 55744, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 131, acked(pkts): 0
Dec 14 04:43:37.168 DEBG got ack, report_interval: 57477, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 130044, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 128, acked(pkts): 111
Dec 14 04:43:37.225 DEBG got ack, report_interval: 56704, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 128, acked(pkts): 0
Dec 14 04:43:37.281 DEBG got ack, report_interval: 56457, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 129796, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 124, acked(pkts): 112
Dec 14 04:43:37.337 DEBG got ack, report_interval: 56084, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 124, acked(pkts): 0
