Dec 14 04:39:51.366 INFO configured Copa, delta_mode: Auto, default_delta: 0.25, init_cwnd: 0, ipc: netlink
Dec 14 04:39:51.366 INFO starting CCP, ipc: netlink, algorithm: copa
Dec 14 04:40:08.541 DEBG creating new flow, dst_port: 20756, dst_ip: 16793700, src_port: 44775, src_ip: 67125348, mss: 1448, init_cwnd: 14480, sid: 1
Dec 14 04:40:08.542 INFO starting copa flow, sock_id: 1
Dec 14 04:40:08.608 DEBG got ack, report_interval: 3018487959440, mode: const, velocity: 1, base_rtt: 24200, min_rtt: 24200, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 10, acked(pkts): 1
Dec 14 04:40:14.432 DEBG got ack, report_interval: 12983, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 0
Dec 14 04:40:14.445 DEBG got ack, report_interval: 12727, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 23471, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:14.457 DEBG got ack, report_interval: 12551, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:14.470 DEBG got ack, report_interval: 12610, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 21963, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 24
Dec 14 04:40:14.484 DEBG got ack, report_interval: 13864, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 24075, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 14
Dec 14 04:40:14.497 DEBG got ack, report_interval: 13651, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 26371, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 14
Dec 14 04:40:14.511 DEBG got ack, report_interval: 13417, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:14.524 DEBG got ack, report_interval: 13765, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 25765, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:14.540 DEBG got ack, report_interval: 15386, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 29137, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 16
Dec 14 04:40:14.552 DEBG got ack, report_interval: 12578, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 0
Dec 14 04:40:14.565 DEBG got ack, report_interval: 12792, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 25515, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 26
Dec 14 04:40:14.578 DEBG got ack, report_interval: 12663, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 0
Dec 14 04:40:14.592 DEBG got ack, report_interval: 13846, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 23180, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 26
Dec 14 04:40:14.605 DEBG got ack, report_interval: 13674, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 0
Dec 14 04:40:14.618 DEBG got ack, report_interval: 12525, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 25293, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 26
Dec 14 04:40:14.630 DEBG got ack, report_interval: 12150, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 0
Dec 14 04:40:14.643 DEBG got ack, report_interval: 12693, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 27757, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 26
Dec 14 04:40:14.655 DEBG got ack, report_interval: 12144, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:40:14.669 DEBG got ack, report_interval: 13975, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 27156, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 24
Dec 14 04:40:14.683 DEBG got ack, report_interval: 14328, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 24860, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 16
Dec 14 04:40:14.699 DEBG got ack, report_interval: 16094, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 23421, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 12
Dec 14 04:40:14.713 DEBG got ack, report_interval: 13606, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:14.727 DEBG got ack, report_interval: 13941, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 24372, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 26
Dec 14 04:40:14.740 DEBG got ack, report_interval: 13022, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:14.752 DEBG got ack, report_interval: 12508, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 24378, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 35, acked(pkts): 28
Dec 14 04:40:14.768 DEBG got ack, report_interval: 15189, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 24633, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 37, acked(pkts): 14
Dec 14 04:40:14.781 DEBG got ack, report_interval: 13068, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 37, acked(pkts): 0
Dec 14 04:40:14.794 DEBG got ack, report_interval: 13261, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 28880, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 26
Dec 14 04:40:14.808 DEBG got ack, report_interval: 13857, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 0
Dec 14 04:40:14.822 DEBG got ack, report_interval: 13786, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 31809, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 28
Dec 14 04:40:14.835 DEBG got ack, report_interval: 13443, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:14.848 DEBG got ack, report_interval: 12617, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 30535, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 26
Dec 14 04:40:14.861 DEBG got ack, report_interval: 13550, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:40:14.874 DEBG got ack, report_interval: 12784, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 28513, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 27
Dec 14 04:40:14.887 DEBG got ack, report_interval: 12711, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 0
Dec 14 04:40:14.901 DEBG got ack, report_interval: 14353, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 24572, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:14.914 DEBG got ack, report_interval: 12740, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:14.928 DEBG got ack, report_interval: 13858, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 22587, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 26
Dec 14 04:40:14.941 DEBG got ack, report_interval: 13157, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:14.954 DEBG got ack, report_interval: 12931, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 25655, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:14.966 DEBG got ack, report_interval: 12707, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:14.979 DEBG got ack, report_interval: 12911, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 25635, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 25
Dec 14 04:40:14.993 DEBG got ack, report_interval: 13412, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 0
Dec 14 04:40:15.006 DEBG got ack, report_interval: 12943, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 24988, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 27
Dec 14 04:40:15.020 DEBG got ack, report_interval: 14322, mode: const, velocity: 1, base_rtt: 21934, min_rtt: 23746, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 14
Dec 14 04:40:15.036 DEBG got ack, report_interval: 15867, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 21886, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 14
Dec 14 04:40:15.049 DEBG got ack, report_interval: 12679, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:15.062 DEBG got ack, report_interval: 13755, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 25733, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 28
Dec 14 04:40:15.078 DEBG got ack, report_interval: 15058, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 26403, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 14
Dec 14 04:40:15.091 DEBG got ack, report_interval: 13304, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:40:15.104 DEBG got ack, report_interval: 12785, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 27150, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 23, acked(pkts): 26
Dec 14 04:40:15.116 DEBG got ack, report_interval: 12995, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 23, acked(pkts): 0
Dec 14 04:40:15.129 DEBG got ack, report_interval: 12962, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 23490, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 26
Dec 14 04:40:15.142 DEBG got ack, report_interval: 12512, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:40:15.156 DEBG got ack, report_interval: 14321, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 22376, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 24
Dec 14 04:40:15.169 DEBG got ack, report_interval: 12587, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:15.183 DEBG got ack, report_interval: 13933, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 23631, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 26
Dec 14 04:40:15.196 DEBG got ack, report_interval: 13781, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 25356, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 14
Dec 14 04:40:15.210 DEBG got ack, report_interval: 13765, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 27742, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 14
Dec 14 04:40:15.224 DEBG got ack, report_interval: 13586, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:15.238 DEBG got ack, report_interval: 14060, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 28396, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 28
Dec 14 04:40:15.252 DEBG got ack, report_interval: 14267, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 28282, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 14
Dec 14 04:40:15.266 DEBG got ack, report_interval: 13743, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:15.280 DEBG got ack, report_interval: 14082, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 23413, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 28
Dec 14 04:40:15.293 DEBG got ack, report_interval: 12919, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:15.307 DEBG got ack, report_interval: 13785, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 23222, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 27
Dec 14 04:40:15.319 DEBG got ack, report_interval: 12658, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 0
Dec 14 04:40:15.333 DEBG got ack, report_interval: 13731, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 23920, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 36, acked(pkts): 26
Dec 14 04:40:15.347 DEBG got ack, report_interval: 13267, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 36, acked(pkts): 0
Dec 14 04:40:15.359 DEBG got ack, report_interval: 12634, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 26724, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 26
Dec 14 04:40:15.372 DEBG got ack, report_interval: 12761, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 0
Dec 14 04:40:15.386 DEBG got ack, report_interval: 13961, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 30631, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 26
Dec 14 04:40:15.399 DEBG got ack, report_interval: 12928, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 0
Dec 14 04:40:15.412 DEBG got ack, report_interval: 12843, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 28282, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 26
Dec 14 04:40:15.426 DEBG got ack, report_interval: 14036, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 0
Dec 14 04:40:15.440 DEBG got ack, report_interval: 14247, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 28088, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 28
Dec 14 04:40:15.453 DEBG got ack, report_interval: 12952, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 0
Dec 14 04:40:15.466 DEBG got ack, report_interval: 12754, mode: const, velocity: 2, base_rtt: 21886, min_rtt: 23443, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 26
Dec 14 04:40:15.480 DEBG got ack, report_interval: 14056, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 23214, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 12
Dec 14 04:40:15.492 DEBG got ack, report_interval: 12612, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:15.505 DEBG got ack, report_interval: 12954, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 23452, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 25
Dec 14 04:40:15.517 DEBG got ack, report_interval: 12301, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:15.530 DEBG got ack, report_interval: 12217, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 25793, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 24
Dec 14 04:40:15.542 DEBG got ack, report_interval: 12795, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:15.556 DEBG got ack, report_interval: 13503, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 25715, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 26
Dec 14 04:40:15.569 DEBG got ack, report_interval: 13231, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:15.582 DEBG got ack, report_interval: 12858, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 25520, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 27
Dec 14 04:40:15.594 DEBG got ack, report_interval: 12376, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:15.607 DEBG got ack, report_interval: 12983, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 23250, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 25
Dec 14 04:40:15.622 DEBG got ack, report_interval: 14909, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 24505, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 14
Dec 14 04:40:15.634 DEBG got ack, report_interval: 12113, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 0
Dec 14 04:40:15.647 DEBG got ack, report_interval: 12603, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 24630, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 37, acked(pkts): 24
Dec 14 04:40:15.660 DEBG got ack, report_interval: 12926, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 37, acked(pkts): 0
Dec 14 04:40:15.674 DEBG got ack, report_interval: 13935, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 29035, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 28
Dec 14 04:40:15.687 DEBG got ack, report_interval: 12745, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 0
Dec 14 04:40:15.700 DEBG got ack, report_interval: 13259, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 30123, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 26
Dec 14 04:40:15.713 DEBG got ack, report_interval: 12667, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:15.727 DEBG got ack, report_interval: 14039, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 30124, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:15.739 DEBG got ack, report_interval: 12759, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:15.752 DEBG got ack, report_interval: 12735, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 27839, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 26
Dec 14 04:40:15.765 DEBG got ack, report_interval: 12913, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 0
Dec 14 04:40:15.779 DEBG got ack, report_interval: 14095, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 25757, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:15.792 DEBG got ack, report_interval: 13066, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:15.806 DEBG got ack, report_interval: 13812, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 23444, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 26
Dec 14 04:40:15.818 DEBG got ack, report_interval: 12318, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:15.831 DEBG got ack, report_interval: 12992, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 24096, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 35, acked(pkts): 24
Dec 14 04:40:15.844 DEBG got ack, report_interval: 13013, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 35, acked(pkts): 0
Dec 14 04:40:15.859 DEBG got ack, report_interval: 14260, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 25829, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 28
Dec 14 04:40:15.873 DEBG got ack, report_interval: 14046, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:15.886 DEBG got ack, report_interval: 13671, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 29705, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 28
Dec 14 04:40:15.900 DEBG got ack, report_interval: 14103, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:15.913 DEBG got ack, report_interval: 13006, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 27806, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 28
Dec 14 04:40:15.928 DEBG got ack, report_interval: 15095, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 26111, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 14
Dec 14 04:40:15.941 DEBG got ack, report_interval: 12978, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 0
Dec 14 04:40:15.956 DEBG got ack, report_interval: 14885, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 23504, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 26
Dec 14 04:40:15.970 DEBG got ack, report_interval: 13807, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 0
Dec 14 04:40:15.983 DEBG got ack, report_interval: 12535, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 25128, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 26
Dec 14 04:40:15.995 DEBG got ack, report_interval: 12397, mode: const, velocity: 1, base_rtt: 21886, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 0
